id,bill_month_count_01,bill_month_count_02,bill_month_count_03,bill_month_count_04,bill_month_count_05,bill_month_count_06,bill_month_count_07,bill_month_count_08,bill_month_count_09,bill_month_count_10,bill_month_count_11,bill_month_count_12
45025,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
45026,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0
45027,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45028,19.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0
45029,5.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,2.0,3.0
45030,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45031,8.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
45032,13.0,0.0,0.0,10.0,9.0,9.0,12.0,21.0,25.0,20.0,20.0,5.0
45033,1.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
45034,17.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
45035,4.0,4.0,4.0,5.0,6.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0
45036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45037,6.0,1.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,25.0
45038,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45039,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
45040,6.0,0.0,2.0,8.0,8.0,10.0,12.0,10.0,12.0,14.0,14.0,11.0
45041,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45042,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45043,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
45044,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,4.0
45045,12.0,6.0,6.0,6.0,6.0,6.0,9.0,12.0,12.0,12.0,12.0,15.0
45046,3.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0
45047,7.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,6.0,3.0
45048,5.0,5.0,6.0,7.0,7.0,6.0,7.0,9.0,6.0,8.0,7.0,7.0
45049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45050,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
45051,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45052,41.0,2.0,4.0,2.0,5.0,2.0,9.0,13.0,18.0,9.0,8.0,9.0
45053,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
45054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0
45055,1.0,2.0,0.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,0.0
45056,10.0,11.0,8.0,11.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0,10.0
45057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0
45058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
45059,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
45060,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
45061,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0
45062,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
45063,2.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
45064,9.0,11.0,10.0,10.0,10.0,10.0,13.0,14.0,12.0,12.0,9.0,11.0
45065,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
45066,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0
45067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0
45068,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0
45069,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45070,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45071,6.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,3.0
45072,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45073,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0
45074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
45075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,16.0
45076,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0
45077,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0
45078,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0
45079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
45080,9.0,8.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0
45081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0
45082,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,26.0
45083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
45084,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0
45085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45086,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
45087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
45089,5.0,10.0,15.0,13.0,15.0,10.0,15.0,23.0,17.0,17.0,18.0,8.0
45090,13.0,6.0,12.0,12.0,12.0,5.0,8.0,15.0,8.0,10.0,12.0,17.0
45091,18.0,16.0,16.0,10.0,14.0,30.0,16.0,18.0,16.0,18.0,22.0,22.0
45092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45093,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0
45094,114.0,18.0,9.0,12.0,13.0,19.0,20.0,11.0,13.0,14.0,18.0,14.0
45095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45096,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
45097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45098,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0
45099,12.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0
45100,6.0,6.0,10.0,9.0,9.0,8.0,10.0,9.0,10.0,13.0,13.0,8.0
45101,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0
45102,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45103,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45104,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0
45105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45106,2.0,0.0,2.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0
45107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
45108,8.0,7.0,11.0,6.0,10.0,5.0,8.0,11.0,8.0,8.0,7.0,8.0
45109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45110,7.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45112,3.0,2.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0
45113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
45114,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
45115,16.0,14.0,12.0,12.0,17.0,12.0,11.0,16.0,16.0,15.0,16.0,16.0
45116,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
45117,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0
45118,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
45119,45.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0
45120,15.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,15.0,16.0,16.0,15.0
45121,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
45122,26.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
45123,27.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
45124,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0
45125,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
45126,12.0,12.0,7.0,8.0,7.0,9.0,8.0,6.0,5.0,6.0,5.0,5.0
45127,4.0,4.0,4.0,4.0,5.0,5.0,7.0,8.0,6.0,8.0,5.0,6.0
45128,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
45129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45131,26.0,0.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,28.0,6.0,3.0
45132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
45133,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0
45134,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
45136,2.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0
45137,44.0,6.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0
45138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0
45139,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,2.0,1.0
45140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
45141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45142,1.0,3.0,2.0,4.0,6.0,1.0,3.0,5.0,3.0,6.0,5.0,1.0
45143,0.0,0.0,0.0,2.0,3.0,2.0,3.0,8.0,6.0,3.0,3.0,1.0
45144,16.0,15.0,19.0,16.0,20.0,13.0,20.0,13.0,15.0,18.0,17.0,17.0
45145,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0
45146,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
45147,38.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
45148,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,134.0,5.0
45149,7.0,8.0,10.0,12.0,12.0,20.0,10.0,10.0,6.0,10.0,10.0,9.0
45150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
45151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45154,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
45156,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
45157,0.0,1.0,7.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,0.0
45158,2.0,0.0,2.0,0.0,2.0,4.0,1.0,7.0,4.0,4.0,4.0,2.0
45159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0
45161,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
45162,3.0,0.0,4.0,0.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0
45163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45164,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
45165,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45166,3.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,3.0,3.0
45167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45168,9.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,16.0
45169,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
45170,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
45171,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0
45172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
45173,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,2.0,2.0,0.0
45174,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0
45175,7.0,6.0,6.0,8.0,6.0,6.0,4.0,4.0,10.0,12.0,12.0,11.0
45176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45178,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
45179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45180,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
45181,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
45182,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45183,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
45184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0
45185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
45186,45.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,6.0
45187,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
45188,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45189,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
45190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
45191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45192,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
45193,7.0,6.0,4.0,4.0,6.0,6.0,4.0,8.0,8.0,10.0,8.0,12.0
45194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
45196,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,13.0,0.0
45197,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45198,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0
45199,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0
45200,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0
45201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45203,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0
45204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
45205,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0
45206,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
45207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
45208,8.0,8.0,8.0,8.0,10.0,8.0,9.0,9.0,7.0,8.0,7.0,8.0
45209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45210,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45211,14.0,14.0,32.0,14.0,14.0,9.0,4.0,19.0,30.0,25.0,12.0,10.0
45212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
45214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,7.0,10.0
45215,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
45216,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0
45217,4.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,10.0,5.0,5.0
45218,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0
45219,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
45220,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
45221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0
45222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
45223,11.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,12.0,16.0
45224,11.0,17.0,13.0,18.0,26.0,14.0,13.0,14.0,14.0,15.0,12.0,19.0
45225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
45226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45227,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
45228,9.0,10.0,10.0,10.0,8.0,14.0,14.0,14.0,14.0,16.0,18.0,13.0
45229,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45230,5.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,4.0
45231,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0
45232,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0
45233,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,0.0
45234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0
45235,4.0,2.0,6.0,5.0,6.0,6.0,8.0,12.0,5.0,12.0,8.0,9.0
45236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45237,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
45238,63.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,12.0,11.0,10.0
45239,30.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
45240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
45241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45243,6.0,4.0,8.0,4.0,11.0,5.0,10.0,16.0,10.0,14.0,9.0,13.0
45244,6.0,9.0,14.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,9.0,4.0
45245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
45246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
45248,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45249,20.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0
45250,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
45251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45254,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0
45255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
45256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45257,3.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
45258,33.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0
45259,7.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,15.0
45260,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0
45261,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,3.0
45262,5.0,4.0,2.0,4.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0
45263,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
45264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0
45265,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
45266,6.0,4.0,3.0,0.0,0.0,0.0,2.0,8.0,8.0,58.0,6.0,6.0
45267,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
45268,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
45269,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0
45270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45271,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
45272,3.0,0.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0
45273,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0
45274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
45275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,10.0
45276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0
45278,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
45279,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45280,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45282,6.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0
45283,7.0,5.0,4.0,4.0,4.0,6.0,6.0,10.0,8.0,8.0,7.0,8.0
45284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
45285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45286,10.0,7.0,12.0,8.0,10.0,9.0,10.0,12.0,9.0,11.0,14.0,14.0
45287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
45288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
45289,46.0,42.0,56.0,48.0,54.0,39.0,55.0,66.0,58.0,54.0,45.0,120.0
45290,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,12.0
45291,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
45292,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
45293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0
45295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45296,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
