id,card_limit_avg
52011,19.9375315625
52012,13.348435
52013,
52014,19.971271
52015,19.1024302615
52016,22.1145558571
52017,21.406355
52018,21.134421
52019,20.0006603
52020,13.4982447576
52021,19.05498
52022,19.460445
52023,0.0
52024,13.435728
52025,17.0281800769
52026,
52027,14.4704506923
52028,19.05498
52029,17.3028299231
52030,19.05498
52031,19.4989301809
52032,
52033,12.97363
52034,20.8584834211
52035,20.0807045
52036,21.76303
52037,22.219876
52038,14.4810207826
52039,20.9089392
52040,18.2545104532
52041,13.1104579535
52042,20.7667666026
52043,8.86849975
52044,18.6457137234
52045,19.971271
52046,21.7041385
52047,20.4860805
52048,2.11666153488
52049,20.559057
52050,20.664418
52051,
52052,17.2451183176
52053,20.0077352
52054,18.6890333571
52055,20.664418
52056,19.5117892222
52057,0.0
52058,20.664418
52059,20.664418
52060,12.5612742512
52061,
52062,20.6208765714
52063,19.05498
52064,16.718231385
52065,19.971271
52066,13.3826719174
52067,19.5315185625
52068,20.4557491818
52069,0.0
52070,20.153592
52071,20.664418
52072,19.9331158148
52073,10.379864
52074,12.19576588
52075,20.2040961429
52076,20.307743
52077,17.9621737692
52078,19.4302760633
52079,19.4793226667
52080,0.0
52081,10.332209
52082,20.5637884096
52083,19.70565225
52084,21.069883
52085,15.5956101852
52086,19.2972362432
52087,11.4061067826
52088,
52089,19.9551729574
52090,13.4808657328
52091,18.1388131739
52092,20.30502125
52093,20.3984808333
52094,13.7044815
52095,5.98782923077
52096,19.971271
52097,21.7152178889
52098,19.4372732308
52099,19.8691728654
52100,19.971271
52101,21.627875
52102,8.87612044444
52103,20.441274
52104,20.0494085714
52105,17.4579746125
52106,20.664418
52107,21.833729375
52108,20.7028985
52109,18.361833
52110,10.184187625
52111,
52112,19.9585906849
52113,13.313049825
52114,20.8976131818
52115,16.5287599923
52116,21.539886
52117,16.6440153448
52118,13.70279975
52119,0.0
52120,19.0379019231
52121,0.0
52122,0.0
52123,20.75713125
52124,18.2160969787
52125,21.12455525
52126,2.26801589583
52127,20.307743
52128,19.748127
52129,0.0
52130,19.971271
52131,22.076542
52132,18.9591016429
52133,
52134,21.7041385
52135,0.0
52136,20.153592
52137,6.02619468966
52138,12.8497248947
52139,10.939986
52140,18.3947198378
52141,5.8710155
52142,20.153592
52143,20.2371348333
52144,19.971271
52145,4.56867933333
52146,14.5413731429
52147,19.1708271429
52148,19.971271
52149,21.0860175
52150,19.748127
52151,20.1671996667
52152,19.460445
52153,20.3326324
52154,13.50584475
52155,20.4772740465
52156,0.0
52157,
52158,19.4674804118
52159,9.62157184615
52160,11.4700419551
52161,4.71721707692
52162,8.40790296154
52163,20.9349248081
52164,21.6277392667
52165,19.3844203125
52166,19.9567181304
52167,0.0
52168,20.664418
52169,19.6275183448
52170,17.0269241364
52171,17.7919254301
52172,19.05498
52173,0.0
52174,19.05498
52175,9.7302225
52176,12.0980858281
52177,14.8890948471
52178,14.2086874118
52179,20.44654075
52180,20.3672425405
52181,22.3783271429
52182,19.971271
52183,8.919370625
52184,19.05498
52185,19.05498
52186,21.38196
52187,19.7104775926
52188,20.1171823333
52189,9.8740635
52190,21.633770625
52191,19.971271
52192,20.153592
52193,22.050712
52194,19.05498
52195,19.05498
52196,19.971271
52197,19.748127
52198,19.971271
52199,20.0624315
52200,11.7226657826
52201,1.25891132258
52202,20.95325336
52203,16.8692126239
52204,20.664418
52205,19.9757214857
52206,9.83613475
52207,7.784178
52208,12.9262772698
52209,13.109604
52210,20.664418
52211,0.0
52212,21.127164052
52213,20.2214047143
52214,18.687869375
52215,21.357565
52216,20.300682
52217,20.5951396471
52218,21.252204
52219,20.4715865
52220,18.767298
52221,20.5344387
52222,19.971271
52223,21.069883
52224,20.1829287143
52225,21.195046
52226,13.3876068281
52227,16.8132176471
52228,20.522320375
52229,19.4523480833
52230,21.199856
52231,9.848417
52232,20.3101568947
52233,20.664418
52234,21.95173075
52235,20.307743
52236,20.2225404375
52237,
52238,20.7063346667
52239,17.15786
52240,15.4679950826
52241,19.748127
52242,15.2742997925
52243,7.93253543478
52244,0.0
52245,4.97086434783
52246,19.3888190417
52247,19.971271
52248,19.05498
52249,19.460445
52250,19.460445
52251,19.971271
52252,20.8244365714
52253,10.2603738462
52254,0.0
52255,18.1729204815
52256,10.690458
52257,21.4362742
52258,15.5793738497
52259,17.9579497059
52260,19.971271
52261,10.6888834545
52262,19.748127
52263,0.0
52264,21.0563631429
52265,20.61577875
52266,17.4664464
52267,19.6706226429
52268,20.4306076222
52269,10.5277224107
52270,19.3420325909
52271,19.136073
52272,7.34366167857
52273,19.971271
52274,20.759728
52275,20.2058978182
52276,21.0687725686
52277,20.153592
52278,18.361833
52279,3.73408103448
52280,18.361833
52281,21.8324886
52282,19.971271
52283,21.76303
52284,19.95529175
52285,20.307743
52286,20.153592
52287,22.369166
52288,21.76303
52289,19.2382382
52290,3.05533830769
52291,0.0
52292,18.97824225
52293,20.153592
52294,19.9922633571
52295,19.624697
52296,21.0656086667
52297,20.8004791429
52298,21.069883
52299,20.5090040312
52300,22.273856
52301,20.018437
52302,19.460445
52303,0.0
52304,22.050712
52305,20.664418
52306,0.0
52307,20.664418
52308,0.0
52309,0.0
52310,0.0
52311,19.971271
52312,20.846739
52313,9.98220316667
52314,21.8009166667
52315,0.0
52316,15.53756425
52317,13.7762786667
52318,10.6116087647
52319,20.5232260769
52320,13.0874647333
52321,20.153592
52322,21.8461952105
52323,11.1147978871
52324,20.27846052
52325,20.664418
52326,15.8716139231
52327,20.8429038333
52328,20.070989
52329,13.0134690811
52330,21.8967480526
52331,19.460445
52332,20.153592
52333,2.35500511111
52334,22.050712
52335,16.1063875
52336,19.971271
52337,13.6401570204
52338,20.0121181429
52339,0.0
52340,0.0
52341,19.3652628689
52342,20.846739
52343,0.0
52344,21.280573
52345,15.67347358
52346,19.7865427273
52347,20.8585636579
52348,6.76924766667
52349,20.8560366667
52350,20.153592
52351,19.05498
52352,19.7377038
52353,19.70018
52354,17.4846850714
52355,20.664418
52356,12.2271187895
52357,20.664418
52358,19.460445
52359,19.460445
52360,22.123033
52361,21.844845
52362,21.888193
52363,7.73333536957
52364,4.1118114
52365,22.168495
52366,7.084068
52367,21.6557664737
52368,19.971271
52369,11.0773822857
52370,21.069883
52371,21.827569
52372,20.7523925385
52373,20.3126596957
52374,16.65481
52375,14.131952
52376,15.9445327143
52377,21.069883
52378,21.069883
52379,20.1104104706
52380,12.2327155152
52381,20.4162859828
52382,18.6209456786
52383,19.9824839412
52384,20.7806451556
52385,19.2382382
52386,21.65767
52387,20.664418
52388,6.4072695
52389,20.4592826667
52390,19.05498
52391,0.0
52392,0.0
52393,19.460445
52394,21.945352
52395,12.8204796
52396,20.0947005
52397,19.971271
52398,20.49113125
52399,19.460445
52400,20.441274
52401,21.422576119
52402,16.2251181538
52403,9.9856355
52404,0.0
52405,14.4801629077
52406,10.9381898952
52407,20.0306484118
52408,20.307743
52409,21.9284494
52410,22.273856
52411,8.32792644444
52412,20.153592
52413,19.971271
52414,6.65709033333
52415,22.050712
52416,20.664418
52417,20.1603110909
52418,20.307743
52419,19.460445
52420,19.971271
52421,0.0
52422,19.460445
52423,20.664418
52424,22.273856
52425,19.9596613182
52426,4.27282033333
52427,20.1650267143
52428,19.6185722697
52429,18.361833
52430,20.2400148
52431,19.8846275
52432,12.0737654398
52433,10.2114383818
52434,18.766667875
52435,10.6790788848
52436,10.8118853611
52437,20.4171242588
52438,20.0091633973
52439,18.6454371462
52440,18.4226823158
52441,19.68641225
52442,19.207029375
52443,16.1740358222
52444,12.8250130909
52445,2.920182
52446,19.4410777712
52447,19.7498972647
52448,19.6410839677
52449,19.8547985581
52450,21.4576654167
52451,0.0
52452,19.1869194796
52453,16.9332251325
52454,16.829370129
52455,13.9003178571
52456,19.5379615577
52457,19.321127291
52458,17.1579973958
52459,17.5836362608
52460,0.0
52461,20.1454312586
52462,19.971271
52463,12.3798572653
52464,21.1230101579
52465,20.6900901111
52466,18.6521993636
52467,18.5033170385
52468,0.0
52469,20.9236664667
52470,16.41445392
52471,17.2622906552
52472,20.441274
52473,0.0
52474,19.8982533636
52475,19.971271
52476,17.9084116389
52477,20.664418
52478,8.76787507317
52479,20.1132615503
52480,21.76303
52481,20.664418
52482,19.971271
52483,16.585364747
52484,19.1202629583
52485,19.6307203333
52486,7.26228036364
52487,11.4083731556
52488,18.57798735
52489,20.8063739773
52490,6.51644925263
52491,0.0
52492,20.1977810625
52493,11.0586206463
52494,17.3447026126
52495,17.4812192667
52496,22.1463451429
52497,18.4025727303
52498,20.5943563846
52499,21.069883
52500,20.4626748138
52501,19.7604294333
52502,20.6504219677
52503,21.272716475
52504,21.8719401429
52505,16.8165295455
52506,19.2412990714
52507,19.4510981449
52508,21.724243875
52509,6.81115575
52510,5.4696608125
52511,21.5978105
52512,15.4664553478
52513,15.5744941268
52514,17.0677386
52515,20.272204169
52516,0.0
52517,20.9544018857
52518,8.371921
52519,19.278123
52520,1.18461192958
52521,22.4221345333
52522,16.9993165333
52523,20.664418
52524,21.1805553333
52525,
52526,20.7572786026
52527,19.05498
52528,19.460445
52529,18.281995753
52530,
52531,18.361833
52532,21.1404835
52533,20.3101741538
52534,17.8749247692
52535,11.9511897733
52536,20.4514073333
52537,20.1106819149
52538,0.0
52539,20.307743
52540,20.664418
52541,12.2867997778
52542,11.3245846857
52543,20.6440065
52544,19.0176811915
52545,19.3594419091
52546,
52547,15.4500577143
52548,17.1485227796
52549,19.9900261087
52550,12.4450151591
52551,20.448496622
52552,19.05498
52553,16.8333413636
52554,8.11816421429
52555,19.13184992
52556,20.664418
52557,13.435728
52558,21.4644035
52559,11.9841992143
52560,0.0
52561,21.8857991333
52562,20.592570871
52563,19.6137747931
52564,19.8063129653
52565,8.240883675
52566,21.0646474286
52567,21.357565
52568,16.6186836765
52569,15.2945561887
52570,18.361833
52571,18.1275644286
52572,15.0953051304
52573,2.85303871429
52574,14.1136751923
52575,19.460445
52576,11.4412523125
52577,20.664418
52578,20.741379
52579,15.3894624317
52580,13.6783534333
52581,19.460445
52582,13.10029875
52583,10.5349415
52584,19.971271
52585,0.0
52586,16.686915775
52587,4.93703175
52588,19.3155275217
52589,0.0
52590,19.8298945926
52591,17.668686
52592,10.7724812609
52593,12.4086342063
52594,15.303936027
52595,19.3510230495
52596,19.9789180909
52597,20.7988043846
52598,12.8687729167
52599,8.70331842857
52600,16.4094861287
52601,20.664418
52602,17.4280981333
52603,21.357565
52604,20.307743
52605,16.6518364729
52606,20.9037104
52607,20.441274
52608,0.0
52609,
52610,20.153592
52611,20.6338864545
52612,15.925793557
52613,18.7042841667
52614,16.8682933
52615,21.227039
52616,19.8656974946
52617,20.1182175
52618,7.40888475
52619,19.05498
52620,20.9990585455
52621,20.2717218571
52622,20.1170865546
52623,18.8008147281
52624,15.9607430588
52625,14.6431190455
52626,19.971271
52627,5.33684282192
52628,20.8458794444
52629,19.7428776667
52630,19.1482493333
52631,13.3438733465
52632,21.357565
52633,11.1932264167
52634,0.0
52635,13.3453857048
52636,5.54846678571
52637,17.8221318333
52638,19.3008201429
52639,11.384524588
52640,16.3687707026
52641,19.922771
52642,21.00089
52643,21.069883
52644,21.3641665
52645,20.1085975
52646,4.01561045455
52647,20.664418
52648,13.1743428333
52649,17.3299963587
52650,20.664418
52651,15.3025536577
52652,0.0
52653,19.04265125
52654,21.195046
52655,12.97363
52656,10.0190943947
52657,21.357565
52658,11.867339
52659,10.220637
52660,13.2391250199
52661,23.080332
52662,12.0610435165
52663,19.9036825152
52664,19.971271
52665,20.0928130896
52666,21.1954515714
52667,20.0449887368
52668,19.779663931
52669,19.8132106667
52670,22.456177
52671,21.069883
52672,20.8855152545
52673,0.0
52674,9.88298252174
52675,20.664418
52676,0.0
52677,9.02566355556
52678,15.5510674839
52679,22.273856
52680,19.971271
52681,9.9856355
52682,
52683,17.2707546364
52684,16.2649735157
52685,19.6023411111
52686,11.6802949167
52687,14.7985510976
52688,22.273856
52689,0.0
52690,20.441274
52691,17.85979165
52692,2.11994810526
52693,20.8925088
52694,21.4739456154
52695,19.1125134348
52696,14.1712766667
52697,19.460445
52698,19.6600916296
52699,20.441274
52700,19.790515
52701,13.7411583333
52702,17.668686
52703,18.1022514184
52704,17.7336621379
52705,16.3095563077
52706,18.3452488148
52707,19.971271
52708,20.664418
52709,19.05498
52710,20.664418
52711,20.4599466667
52712,0.0
52713,18.9129666957
52714,19.9677074722
52715,12.5237478
52716,9.52749
52717,19.6374846111
52718,0.0
52719,21.0109915
52720,15.4379498588
52721,7.9885084
52722,8.90692975
52723,2.11722
52724,19.460445
52725,21.43663225
52726,21.0236509359
52727,20.967809
52728,20.664418
52729,20.6881132941
52730,21.406355
52731,21.8519063333
52732,10.332209
52733,20.5530552381
52734,0.0
52735,
52736,10.88856
52737,19.971271
52738,21.1383125
52739,19.748127
52740,19.971271
52741,21.1526287451
52742,20.664418
52743,15.8386877143
52744,18.075313493
52745,0.0
52746,18.6855517037
52747,21.5146609091
52748,20.441274
52749,20.0925085909
52750,19.2555755455
52751,12.5566079231
52752,20.3374545
52753,19.460445
52754,0.0
52755,22.099502
52756,7.621992
52757,19.971271
52758,19.971271
52759,8.21894430189
52760,18.361833
52761,10.26835575
52762,10.8519341538
52763,20.153592
52764,3.31256379545
52765,21.76303
52766,1.73722825
52767,20.3134065
52768,17.5997440294
52769,19.971271
52770,20.6195509412
52771,19.8982958571
52772,7.12978879365
52773,20.3780732817
52774,20.664418
52775,20.559057
52776,0.0
52777,18.361833
52778,21.1661426
52779,0.0
52780,19.971271
52781,10.2318997719
52782,0.0
52783,20.1979687143
52784,18.577859
52785,12.3572343913
52786,19.704753087
52787,
52788,21.999419
52789,0.0
52790,20.08877175
52791,17.1182322857
52792,22.4208025
52793,10.332209
52794,19.5689115
52795,18.361833
52796,19.748127
52797,20.9479125652
52798,
52799,21.3130263111
52800,16.9494455
52801,7.82446078947
52802,20.70232
52803,20.2689398065
52804,19.0851168261
52805,7.489226625
52806,19.0659528627
52807,21.9075575714
52808,19.8040532069
52809,20.7403058571
52810,21.592567
52811,22.190474
52812,16.7489721277
52813,15.5480228824
52814,0.0
52815,20.895467
52816,19.4904935882
52817,5.42015214
52818,19.05498
52819,14.3061355385
52820,21.945352
52821,13.3672923684
52822,21.00089
52823,20.8617102308
52824,1.53015275
52825,11.3569556364
52826,7.56610563158
52827,20.1789431765
52828,20.147629
52829,20.552846
52830,21.1919659048
52831,17.4276047593
52832,20.5001655
52833,9.52749
52834,20.0768147347
52835,20.441274
52836,20.2184555625
52837,19.460445
52838,19.460445
52839,19.748127
52840,18.6320854091
52841,11.8820896154
52842,20.307743
52843,20.559057
52844,19.1742344118
52845,15.4425275
52846,19.460445
52847,11.9275135
52848,19.748127
52849,19.05498
52850,21.069883
52851,16.7620244324
52852,13.6716487193
52853,19.883338
52854,21.195046
52855,15.133767766
52856,19.1337203704
52857,20.441274
52858,15.718622549
52859,19.4106921143
52860,21.3854605455
52861,13.11645652
52862,17.25922625
52863,0.0
52864,0.0
52865,19.7895898235
52866,17.7653995455
52867,20.759728
52868,22.273856
52869,20.664418
52870,21.497327
52871,18.8147629724
52872,12.4207723393
52873,0.0
52874,10.5349415
52875,21.1306234
52876,20.307743
52877,19.71936035
52878,9.78973768182
52879,20.664418
52880,18.5790062857
52881,20.8771288333
52882,14.1272592639
52883,21.6999371852
52884,21.357565
52885,12.6575004868
52886,20.9431156765
52887,21.409077125
52888,19.748127
52889,16.9231191667
52890,19.5064018454
52891,21.069883
52892,20.8577339279
52893,9.33205981818
52894,10.4018539355
52895,19.971271
52896,19.971271
52897,16.35472234
52898,20.6840601286
52899,20.2497023182
52900,20.5702864032
52901,13.4114548889
52902,21.1429508889
52903,20.441274
52904,6.58670270968
52905,18.3284705526
52906,21.1215005833
52907,19.5827033182
52908,19.971271
52909,20.5621054615
52910,20.496909
52911,20.6798247143
52912,18.0181647797
52913,14.1395821404
52914,20.664418
52915,19.971271
52916,19.2938356471
52917,19.05498
52918,12.8693183607
52919,14.9951430714
52920,20.1604657255
52921,1.12814173913
52922,13.3491925385
52923,15.94955644
52924,21.7244639231
52925,14.5825261963
52926,20.9682567143
52927,18.08285626
52928,21.195046
52929,19.971271
52930,20.664418
52931,20.3438775882
52932,18.5907105
52933,0.0
52934,19.971271
52935,19.505655875
52936,18.5274583875
52937,18.1544194063
52938,0.0
52939,21.9790240208
52940,21.298425
52941,22.35907625
52942,21.1287175
52943,20.0274297407
52944,8.7335325
52945,0.0
52946,12.9087925556
52947,19.8652776
52948,19.05498
52949,20.846739
52950,20.5866863333
52951,22.2587868571
52952,0.0
52953,11.676267
52954,20.153592
52955,13.6744551429
52956,20.441274
52957,20.6222736
52958,19.101468125
52959,20.307743
52960,20.23669305
52961,20.4163057179
52962,19.971271
52963,19.971271
52964,20.664418
52965,13.2870697875
52966,21.8513722222
52967,14.0272414211
52968,16.8102284545
52969,20.559057
52970,17.2167125536
52971,20.3149430545
52972,12.48750725
52973,19.3422156222
52974,22.0564493077
52975,6.8344208
52976,16.066603875
52977,19.971271
52978,19.460445
52979,16.8763521429
52980,14.6544238571
52981,16.6033034198
52982,17.3477704103
52983,20.441274
52984,21.0324816
52985,8.98730166667
52986,20.153592
52987,11.2008026
52988,19.2557811176
52989,0.0
52990,20.2483470651
52991,12.8509743913
52992,20.7599957792
52993,8.74392498592
52994,21.7213395
52995,9.9856355
52996,17.6418009315
52997,20.441274
52998,11.2621521839
52999,22.1834228676
53000,14.684815
53001,19.987490087
53002,0.762770178571
53003,9.71634520513
53004,19.7101095298
53005,9.14170084615
53006,20.3220396716
53007,4.200178
53008,20.6715699286
53009,19.0829608
53010,16.9903546036
53011,19.460445
53012,20.1813444043
53013,3.17583
53014,18.3609529409
53015,14.0623649434
53016,20.72961
53017,21.88270336
53018,13.7762786667
53019,12.511532
53020,19.6447160769
53021,20.3617903088
53022,18.0394649444
53023,14.2651935714
53024,21.357565
53025,11.2650543622
53026,20.846739
53027,13.0299661818
53028,0.0
53029,10.6988951786
53030,10.96875125
53031,20.9247366154
53032,15.5703217027
53033,19.6476168056
53034,19.4141952162
53035,8.04312771429
53036,12.6684832449
53037,3.2913545
53038,20.664418
53039,12.6409060444
53040,9.44108542857
53041,19.971271
53042,21.2300435652
53043,17.6630626757
53044,19.82751024
53045,20.664418
53046,20.6884409333
53047,21.3653960909
53048,19.4598290455
53049,15.0108345286
53050,20.9925919697
53051,16.7142215882
53052,7.44932178
53053,18.0202941284
53054,20.4090291667
53055,0.0
53056,11.0969969375
53057,21.1419675377
53058,22.273856
53059,
53060,12.9340053571
53061,13.6617354967
53062,16.0517103824
53063,20.664418
53064,
53065,20.6035605455
53066,19.05498
53067,20.0834685385
53068,12.8250130909
53069,12.8682040732
53070,20.664418
53071,19.05498
53072,20.2343447065
53073,9.52749
53074,21.441683
53075,4.32454333333
53076,14.3846977589
53077,15.3252469231
53078,20.3738147895
53079,20.8105054615
53080,11.3287014516
53081,20.1268734
53082,21.729128
53083,16.5879860928
53084,19.971271
53085,6.68373658974
53086,20.441274
53087,17.0484776957
53088,20.565397
53089,16.5000411875
53090,
53091,19.7220142899
53092,19.460445
53093,19.9010533093
53094,20.664418
53095,19.7613431304
53096,21.069883
53097,20.0132557143
53098,16.9640442609
53099,10.5349415
53100,14.8101094737
53101,19.971271
53102,16.2168200157
53103,7.68125807692
53104,20.897422125
53105,6.5895976875
53106,20.1834541364
53107,7.97416759091
53108,20.0810115714
53109,19.38107575
53110,19.6249223575
53111,14.8280085
53112,21.1274194
53113,19.5274867411
53114,21.0921313896
53115,17.4714875333
53116,18.70178006
53117,14.291235
53118,0.0
53119,20.759728
53120,16.4158108537
53121,18.23331
53122,20.552846
53123,19.8127143929
53124,1.73227090909
53125,18.8903147547
53126,15.1660573485
53127,20.433369
53128,19.9508595
53129,18.7984883077
53130,19.971271
53131,12.241222
53132,3.53036026087
53133,14.82054
53134,17.5181020424
53135,20.3740050909
53136,19.0788308824
53137,5.1103185
53138,19.7335344706
53139,18.9676662857
53140,19.8998774035
53141,20.5654274286
53142,20.20232
53143,20.153592
53144,9.7623830625
53145,10.5303047755
53146,20.441274
53147,20.0418712653
53148,20.664418
53149,19.2628534
53150,13.8046862623
53151,20.664418
53152,19.460445
53153,16.8050145294
53154,0.0
53155,18.9584898889
53156,18.361833
53157,0.0
53158,16.6776879464
53159,10.332209
53160,9.70096791667
53161,18.7418231739
53162,14.2365574419
53163,16.2923996
53164,19.1391347083
53165,20.664418
53166,15.7073763333
53167,19.6494083958
53168,11.5606863571
53169,17.3248499789
53170,21.252204
53171,0.0
53172,20.846739
53173,0.0
53174,14.6808793462
53175,9.55147743478
53176,21.4493350882
53177,20.2308362118
53178,16.3988414314
53179,20.52569148
53180,7.74915675
53181,19.971271
53182,20.664418
53183,20.4324911034
53184,20.6292976667
53185,20.1682493333
53186,21.4272458226
53187,17.0158810606
53188,21.85834
53189,0.0
53190,13.2950583226
53191,19.748127
53192,19.9076677561
53193,20.664418
53194,12.8864871731
53195,20.441274
53196,21.0793670968
53197,13.8129619911
53198,20.8543598621
53199,20.664418
53200,19.991406
53201,16.6980229318
53202,9.82860369159
53203,3.67891834211
53204,19.971271
53205,17.5657228889
53206,2.524098
53207,20.664418
53208,0.0
53209,17.8674584586
53210,9.72581132323
53211,14.9504409091
53212,21.2139619444
53213,19.5552671111
53214,20.1865072105
53215,20.153592
53216,20.0229728889
53217,20.846739
53218,20.664418
53219,13.593386056
53220,20.7762078571
53221,19.5131255
53222,
53223,15.3380404938
53224,17.2029087812
53225,17.5890655714
53226,20.441274
53227,22.075107
53228,20.0233707786
53229,19.971271
53230,19.8922077333
53231,0.0
53232,19.460445
53233,0.0
53234,19.7982031429
53235,9.81877387179
53236,0.0
53237,8.5861073
53238,0.0
53239,17.1182322857
53240,20.1463701569
53241,
53242,20.4323719333
53243,13.1367041379
53244,20.441274
53245,20.664418
53246,20.066581
53247,21.2215626071
53248,19.05498
53249,19.460445
53250,19.7176740064
53251,0.0
53252,20.0497432857
53253,21.1381484667
53254,20.4539929255
53255,21.357565
53256,19.460445
53257,19.971271
53258,15.483228
53259,19.994061125
53260,15.9770168
53261,0.80614368
53262,
53263,19.7515560101
53264,19.2014432727
53265,15.78759076
53266,0.0
53267,19.8735900943
53268,1.85829763636
53269,14.6492633209
53270,14.59533375
53271,20.3541117708
53272,14.2903536842
53273,19.971271
53274,19.971271
53275,20.559057
53276,19.8895016923
53277,20.559057
53278,20.664418
53279,20.3042544419
53280,21.3245335
53281,15.9648258736
53282,17.3880216842
53283,22.123033
53284,13.8150680323
53285,14.6155108083
53286,17.9813352406
53287,20.9550534615
53288,21.76303
53289,19.971271
53290,20.6951475806
53291,21.888193
53292,14.5539543113
53293,14.7606181739
53294,16.164712775
53295,0.0
53296,19.8660178696
53297,20.9164004
53298,19.4560566757
53299,22.273856
53300,21.619929
53301,20.846739
53302,20.654951
53303,0.0
53304,19.460445
53305,12.2245288
53306,19.9676344688
53307,2.37364631148
53308,21.357565
53309,20.441274
53310,21.3043311333
53311,8.5053382
53312,19.76143825
53313,
53314,20.7592702353
53315,20.9182873102
53316,19.460445
53317,3.810996
53318,19.1557916
53319,20.870230214
53320,7.1456175
53321,0.966009272727
53322,19.8020322381
53323,12.8974214471
53324,17.9441441333
53325,16.9275926
53326,19.2048914138
53327,19.36476675
53328,13.7540146133
53329,10.10313625
53330,19.460445
53331,19.05498
53332,20.664418
53333,19.971271
53334,14.7229696875
53335,19.9809689255
53336,22.6261855
53337,8.834343
53338,21.1888378571
53339,19.2790014815
53340,19.278123
53341,21.0106922222
53342,20.739960625
53343,19.748127
53344,12.1392073393
53345,11.6019807414
53346,21.069883
53347,19.460445
53348,12.6266091858
53349,22.35907625
53350,20.169313
53351,15.32502675
53352,16.8527927396
53353,22.6003336364
53354,17.5579028318
53355,12.70332
53356,4.701935
53357,16.5315344
53358,19.662634
53359,5.07693575
53360,18.2849638065
53361,20.4766772308
53362,19.971271
53363,20.1873913934
53364,22.387184
53365,16.817762
53366,0.0
53367,10.5349415
53368,21.754061
53369,19.521279
53370,20.441274
53371,17.745156125
53372,20.559057
53373,19.5382402574
53374,20.3866325909
53375,20.0081952308
53376,13.624881
53377,16.362681824
53378,15.52628
53379,19.05498
53380,8.40297928261
53381,12.9207087253
53382,19.988231093
53383,0.0
53384,16.6598512
53385,20.307743
53386,20.153592
53387,20.12883675
53388,19.6828513
53389,19.05498
53390,19.37255604
53391,21.754663
53392,20.5907273429
53393,5.38304243478
53394,0.0
53395,19.971271
53396,20.664418
53397,10.220637
53398,13.77137475
53399,9.2972104
53400,14.2359682243
53401,20.0977851704
53402,7.09210183333
53403,18.550174507
53404,21.069883
53405,20.8135451739
53406,3.82663663793
53407,19.971271
53408,19.203742
53409,13.3141806667
53410,21.195046
53411,21.1926603333
53412,20.689587
53413,20.424782879
53414,15.6102271111
53415,20.7610784211
53416,21.3466067385
53417,10.2795285
53418,5.90411942857
53419,19.9415230244
53420,19.6801674
53421,19.971271
53422,20.664418
53423,19.5623195
53424,0.0
53425,20.8790794545
53426,18.361833
53427,20.102453
53428,11.6821267
53429,20.664418
53430,19.460445
53431,2.40806454167
53432,19.460445
53433,20.0856642632
53434,21.9632029565
53435,0.0
53436,19.7413512857
53437,19.0932529565
53438,18.1255907308
53439,0.0
53440,19.460445
53441,16.4838140625
53442,13.0971124234
53443,20.9253431935
53444,19.748127
53445,17.3405414198
53446,0.0
53447,20.307743
53448,20.442492
53449,19.971271
53450,20.2928721569
53451,12.0533704615
53452,20.410295
53453,16.3965540741
53454,20.6292976667
53455,19.05498
53456,14.2006633333
53457,21.3514536429
53458,20.153592
53459,10.5861
53460,15.56772125
53461,20.1461803333
53462,20.3806257778
53463,11.8922780417
53464,20.846739
53465,4.3255184
53466,22.273856
53467,21.252204
53468,21.452875
53469,20.4683033712
53470,19.86591
53471,19.971271
53472,19.460445
53473,5.82479045455
53474,7.7829358
53475,16.8559064
53476,13.351612125
53477,8.70331842857
53478,12.70332
53479,20.4881008
53480,13.8340574173
53481,19.971271
53482,19.05498
53483,20.702542
53484,20.307743
53485,0.0
53486,12.838475
53487,19.5115276
53488,20.0928183333
53489,6.65709033333
53490,19.460445
53491,19.9461484098
53492,17.668686
53493,19.460445
53494,16.6677564
53495,20.3213667069
53496,20.182455619
53497,21.134421
53498,19.460445
53499,13.49574748
53500,19.2080752825
53501,21.428908
53502,11.5018977143
53503,20.664418
53504,20.153592
53505,21.134421
53506,0.0
53507,20.8030474
53508,19.5841152361
53509,14.9648321875
53510,20.9211973043
53511,20.2475730278
53512,22.018443
53513,14.9650737202
53514,19.971271
53515,0.0
53516,9.52749
53517,10.076796
53518,20.0624315
53519,22.1270780909
53520,19.6422845625
53521,20.5180579474
53522,20.3764169113
53523,21.199953337
53524,21.134421
53525,19.913153
53526,21.452875
53527,21.9332787143
53528,0.0
53529,20.9760882353
53530,21.9127383684
53531,20.7188808571
53532,11.8639091786
53533,0.0
53534,21.069883
53535,14.9055151935
53536,19.8717324035
53537,21.0759147875
53538,16.6362042397
53539,19.4069253333
53540,19.12638576
53541,20.734299
53542,19.4570695385
53543,21.65767
53544,18.6240961905
53545,0.907785045455
53546,2.28946411765
53547,18.8446644
53548,19.2683813382
53549,0.0
53550,18.457143
53551,19.7773337175
53552,19.2648837458
53553,20.2251621071
53554,16.1567967956
53555,20.664418
53556,19.1983517993
53557,13.222548371
53558,19.971271
53559,19.971271
53560,20.4563603125
53561,16.9387432377
53562,19.8976537901
53563,22.2291436667
53564,10.1538715
53565,13.9973260417
53566,20.42524375
53567,7.390833625
53568,21.252204
53569,17.0617075833
53570,20.3567056154
53571,19.715858
53572,21.675561564
53573,20.0130671795
