id,borrow_cash_limit_avg
52222,19.278123
52223,0.0
52224,2.96567542857
52225,20.501899
52226,10.4729913281
52227,16.2016173529
52228,19.8291733125
52229,4.59045825
52230,9.393076
52231,9.1809165
52232,12.8029736842
52233,19.971271
52234,20.8569445
52235,19.614596
52236,19.860958875
52237,
52238,20.0131876667
52239,4.79165055319
52240,8.91732923853
52241,19.05498
52242,8.15156960377
52243,7.81198813043
52244,0.0
52245,4.7900433913
52246,18.649037375
52247,0.0
52248,0.0
52249,18.767298
52250,18.767298
52251,18.767298
52252,20.1312895714
52253,9.88714084615
52254,0.0
52255,6.83529859259
52256,10.340076
52257,0.0
52258,3.69697505882
52259,17.2817251765
52260,19.278123
52261,2.23468456061
52262,19.05498
52263,0.0
52264,5.80221228571
52265,19.92263175
52266,17.4664464
52267,0.0
52268,19.4514346667
52269,4.81922257143
52270,14.9879870455
52271,18.8371338
52272,7.26939592857
52273,19.278123
52274,20.759728
52275,19.5127508182
52276,17.9237921373
52277,19.460445
52278,17.668686
52279,0.0
52280,0.0
52281,20.12518535
52282,0.0
52283,21.00089
52284,17.474862125
52285,19.614596
52286,19.460445
52287,0.0
52288,20.559057
52289,18.545091
52290,3.00201930769
52291,0.0
52292,15.282552
52293,19.460445
52294,19.2991153929
52295,10.188368
52296,20.6035106667
52297,0.0
52298,20.376736
52299,7.3554735
52300,21.580708
52301,12.97363
52302,0.0
52303,0.0
52304,22.050712
52305,19.971271
52306,0.0
52307,19.971271
52308,0.0
52309,0.0
52310,0.0
52311,0.0
52312,0.0
52313,7.60973890909
52314,21.1077696667
52315,0.0
52316,9.92352
52317,0.0
52318,0.0
52319,14.1190698
52320,0.0
52321,19.460445
52322,21.1178618421
52323,0.0
52324,19.58531352
52325,0.0
52326,15.6050189231
52327,20.1497568333
52328,11.599298
52329,6.31149567568
52330,21.1684153158
52331,18.767298
52332,0.0
52333,2.35500511111
52334,0.0
52335,15.45882075
52336,19.278123
52337,0.843445632653
52338,19.278123
52339,0.0
52340,0.0
52341,18.7402936885
52342,0.0
52343,0.0
52344,20.79537
52345,15.1416406
52346,0.0
52347,19.2719672368
52348,6.53819866667
52349,20.1628896667
52350,19.460445
52351,18.361833
52352,0.0
52353,0.0
52354,17.0390905714
52355,0.0
52356,6.93852760526
52357,13.9798897
52358,18.767298
52359,0.0
52360,0.0
52361,21.1516975
52362,21.195046
52363,7.45496256522
52364,3.8556246
52365,21.475348
52366,6.853019
52367,0.0
52368,19.0227105
52369,8.29731871429
52370,20.376736
52371,0.0
52372,17.1034883297
52373,19.6195122609
52374,9.248494
52375,14.045308625
52376,12.5978316429
52377,20.376736
52378,0.0
52379,19.4172626471
52380,8.47266042424
52381,10.5814367069
52382,5.42260642857
52383,19.278123
52384,20.0874981556
52385,14.6894664
52386,20.964522
52387,0.0
52388,6.0460776
52389,19.7139128333
52390,18.361833
52391,0.0
52392,0.0
52393,19.2597828333
52394,21.252204
52395,12.4045914
52396,19.748127
52397,19.278123
52398,4.99281775
52399,0.0
52400,19.748127
52401,20.4237059524
52402,16.1858238462
52403,9.6390615
52404,0.0
52405,12.1216113231
52406,0.984019904762
52407,11.8071838824
52408,19.614596
52409,21.235302
52410,22.273856
52411,8.32792644444
52412,0.0
52413,0.0
52414,0.0
52415,21.357565
52416,0.0
52417,14.0204530909
52418,19.614596
52419,18.767298
52420,0.0
52421,0.0
52422,0.0
52423,0.0
52424,21.580708
52425,18.8399838409
52426,4.13419093333
52427,19.460445
52428,8.17669237079
52429,0.0
52430,12.0399486
52431,2.25064475
52432,7.49314249669
52433,6.11659993333
52434,0.0
52435,7.30140906061
52436,10.8118853611
52437,9.9808136
52438,18.3304237808
52439,1.20164690094
52440,12.6937838947
52441,0.0
52442,0.0
52443,3.09818391111
52444,11.942826
52445,0.0
52446,12.4579519608
52447,7.67583079412
52448,13.3873177419
52449,10.1306898605
52450,19.8001247917
52451,0.0
52452,7.04026711905
52453,12.1687778554
52454,8.90470880645
52455,13.0403371429
52456,17.4498966731
52457,10.6551816791
52458,13.7965175625
52459,12.2682180451
52460,0.0
52461,9.40532868966
52462,0.0
52463,5.00240528571
52464,15.0675642105
52465,19.9969426296
52466,6.38482122727
52467,18.1417225385
52468,0.0
52469,0.0
52470,8.78259364
52471,8.58805510345
52472,19.748127
52473,0.0
52474,11.942826
52475,19.278123
52476,7.184740375
52477,19.971271
52478,0.0
52479,12.8623988402
52480,0.0
52481,19.971271
52482,19.6015920667
52483,10.8680193968
52484,6.9738835
52485,18.937573
52486,7.01022654545
52487,10.4437447778
52488,10.1227484687
52489,15.2357153864
52490,1.91450597895
52491,0.0
52492,2.73662507812
52493,7.43413736585
52494,13.8213402162
52495,13.0230883333
52496,0.0
52497,15.3726230724
52498,20.164385
52499,0.0
52500,19.5162610207
52501,14.1315181333
52502,20.2255899355
52503,0.7232260875
52504,18.4977497143
52505,14.6858923636
52506,8.59701814286
52507,14.8429453768
52508,20.8671505
52509,0.0
52510,5.4696608125
52511,0.0
52512,4.41472673913
52513,9.14676280282
52514,11.9827626
52515,15.1460878451
52516,0.0
52517,14.5749816571
52518,0.0
52519,18.361833
52520,0.853731366197
52521,22.4221345333
52522,16.9993165333
52523,19.971271
52524,21.00089
52525,
52526,1.0646014359
52527,18.361833
52528,18.767298
52529,11.2996484858
52530,
52531,0.0
52532,20.441274
52533,16.8987677692
52534,14.2669677051
52535,7.28450804
52536,18.2722234667
52537,8.3059627234
52538,0.0
52539,19.614596
52540,0.0
52541,5.73445216667
52542,7.7112492
52543,20.297433
52544,5.3826762766
52545,18.9979363636
52546,
52547,9.02994985714
52548,5.42598880645
52549,0.0
52550,9.17966914394
52551,19.9582219146
52552,18.361833
52553,12.5873783636
52554,7.84585646429
52555,7.3447332
52556,19.971271
52557,12.97363
52558,3.2130205
52559,11.5881152143
52560,0.0
52561,21.3865591333
52562,0.0
52563,4.53003744828
52564,3.87805370392
52565,5.5085499
52566,5.82192457143
52567,20.664418
52568,12.704366
52569,1.25834773585
52570,0.0
52571,10.9963420714
52572,9.1037346087
52573,2.75401757143
52574,5.45667849038
52575,18.767298
52576,8.93899509375
52577,0.0
52578,20.048232
52579,11.1038702446
52580,11.7392968333
52581,0.0
52582,12.6237601875
52583,10.5349415
52584,0.0
52585,0.0
52586,12.90805715
52587,4.763745
52588,12.1850351739
52589,0.0
52590,9.52095044444
52591,17.668686
52592,0.716438695652
52593,8.52491136508
52594,14.4983864595
52595,9.54283393069
52596,0.445786272727
52597,20.1056573846
52598,3.9697875
52599,8.40625542857
52600,11.2102508614
52601,0.0
52602,13.4176770286
52603,21.357565
52604,19.614596
52605,10.5742072326
52606,8.79271275
52607,19.748127
52608,0.0
52609,
52610,0.0
52611,15.2538335
52612,15.5073826582
52613,15.8437485952
52614,16.4568561333
52615,20.533892
52616,0.0
52617,19.42506975
52618,0.9383649
52619,18.361833
52620,12.9670138182
52621,19.5785748571
52622,19.476362437
52623,18.7776223684
52624,3.71308972549
52625,14.0079832727
52626,0.0
52627,5.16592967123
52628,6.88813933333
52629,12.5844283333
52630,18.361833
52631,6.42327766929
52632,20.664418
52633,0.0
52634,0.0
52635,2.95309759048
52636,3.9346785
52637,17.1661753333
52638,10.5503995714
52639,3.739994344
52640,15.8224428974
52641,15.8553283846
52642,0.0
52643,20.376736
52644,0.0
52645,16.868357625
52646,0.0
52647,0.0
52648,5.57648027273
52649,4.31335354348
52650,19.971271
52651,8.39561558559
52652,0.0
52653,18.436147625
52654,20.501899
52655,0.0
52656,6.087582
52657,20.664418
52658,8.75992940678
52659,9.8740635
52660,6.64484653535
52661,22.387184
52662,6.6644240989
52663,16.210565
52664,0.0
52665,13.1461567015
52666,8.82902171429
52667,19.3332444211
52668,9.46911531034
52669,13.4972775
52670,21.76303
52671,0.0
52672,19.8251970909
52673,0.0
52674,9.33334267391
52675,19.971271
52676,0.0
52677,9.02566355556
52678,12.4374987097
52679,0.0
52680,19.278123
52681,0.0
52682,
52683,5.01235881818
52684,10.4162494798
52685,12.8923939444
52686,11.11784625
52687,10.3576858537
52688,0.0
52689,0.0
52690,20.441274
52691,12.0897455125
52692,0.0
52693,20.22708768
52694,20.7807981538
52695,17.6288832174
52696,4.716452
52697,18.767298
52698,17.3357163889
52699,0.0
52700,9.83048942857
52701,6.486815
52702,0.0
52703,11.6124731429
52704,13.6148104713
52705,0.0
52706,17.6948886667
52707,0.0
52708,0.0
52709,18.361833
52710,19.971271
52711,20.153592
52712,0.0
52713,6.91383365217
52714,19.2559652222
52715,12.1078596
52716,9.1809165
52717,9.1809165
52718,0.0
52719,0.0
52720,8.02689271765
52721,7.9885084
52722,8.6036779375
52723,1.98344522222
52724,0.0
52725,15.7506675
52726,10.9989969872
52727,20.274662
52728,19.971271
52729,12.7781998235
52730,0.0
52731,21.158759
52732,0.0
52733,20.5530552381
52734,0.0
52735,
52736,0.0
52737,0.0
52738,0.0
52739,0.0
52740,0.0
52741,11.6695171961
52742,0.0
52743,5.36208514286
52744,10.7076604225
52745,0.0
52746,6.18973833333
52747,20.8215139091
52748,19.748127
52749,10.0281063864
52750,15.4479392727
52751,12.3966506923
52752,0.0
52753,8.97566426087
52754,0.0
52755,21.406355
52756,6.9782168
52757,0.0
52758,19.971271
52759,7.99661413208
52760,0.0
52761,2.432555625
52762,10.8519341538
52763,19.460445
52764,1.93513288636
52765,0.0
52766,1.679466
52767,19.6542393
52768,4.02175258824
52769,0.0
52770,0.0
52771,2.78006357143
52772,0.338607095238
52773,13.4690331831
52774,19.971271
52775,20.559057
52776,0.0
52777,17.668686
52778,16.7195356
52779,0.0
52780,19.278123
52781,4.06848210526
52782,0.0
52783,4.20472330159
52784,6.49021675
52785,5.37742617391
52786,0.0
52787,
52788,0.0
52789,0.0
52790,19.278123
52791,16.5241054286
52792,21.72765475
52793,9.9856355
52794,0.0
52795,18.361833
52796,19.05498
52797,3.42091786957
52798,
52799,20.613124
52800,13.706038
52801,7.56909073684
52802,20.009173
52803,0.0
52804,17.8811438261
52805,7.489226625
52806,18.361833
52807,21.190862619
52808,19.748127
52809,14.3410814286
52810,20.664418
52811,21.497327
52812,16.2082187589
52813,1.08010782353
52814,0.0
52815,13.7762786667
52816,0.0
52817,0.0
52818,18.361833
52819,13.8262645385
52820,21.252204
52821,5.16173578947
52822,20.307743
52823,12.1605677692
52824,0.0
52825,1.89886918182
52826,7.47490207895
52827,9.72097041176
52828,12.4131579615
52829,10.220637
52830,14.2946598095
52831,11.5303093333
52832,19.8070185
52833,9.1809165
52834,7.72815466667
52835,0.0
52836,13.4439195
52837,0.0
52838,18.767298
52839,19.748127
52840,9.80305454545
52841,4.23734607692
52842,19.614596
52843,19.86591
52844,12.9612938824
52845,4.99281775
52846,0.0
52847,11.7848065588
52848,19.05498
52849,18.361833
52850,20.376736
52851,0.546855
52852,11.575261
52853,19.4592590588
52854,21.195046
52855,7.47436395745
52856,18.4919175926
52857,19.748127
52858,15.7050314314
52859,18.419353
52860,20.7238202273
52861,12.65435852
52862,9.383649
52863,0.0
52864,0.0
52865,13.5330515647
52866,17.5133460909
52867,20.759728
52868,21.069883
52869,9.9856355
52870,20.741379
52871,4.42892886207
52872,7.70799739286
52873,0.0
52874,0.0
52875,16.7204804
52876,19.614596
52877,18.8692673
52878,9.44316409091
52879,19.971271
52880,13.5519338929
52881,14.0486328958
52882,8.51832944096
52883,18.6957265185
52884,20.664418
52885,1.01356381579
52886,20.2060964706
52887,20.715930125
52888,18.138689
52889,16.9231191667
52890,9.4573831134
52891,20.376736
52892,12.3444168108
52893,5.38585281818
52894,0.0
52895,10.9534789773
52896,19.278123
52897,6.39161304
52898,15.0422772429
52899,16.0483058182
52900,19.8771394032
52901,10.5803093333
52902,10.0160223333
52903,0.0
52904,6.20668470968
52905,11.4198099474
52906,15.4932979167
52907,10.188368
52908,19.278123
52909,20.0822344615
52910,13.3777206667
52911,19.9866775714
52912,11.2283612627
52913,8.32939607018
52914,0.0
52915,19.278123
52916,17.6497114118
52917,18.361833
52918,5.96589460656
52919,10.2682965714
52920,16.1319572745
52921,0.0
52922,10.1169386923
52923,10.36206096
52924,1.04194074359
52925,8.71267868224
52926,17.521092
52927,10.64124078
52928,20.501899
52929,19.278123
52930,0.0
52931,10.1666869412
52932,2.43746325
52933,0.0
52934,19.278123
52935,18.4506737917
52936,11.2889947187
52937,17.800429875
52938,0.0
52939,0.0
52940,8.08168937931
52941,0.0
52942,18.54566525
52943,15.5332107778
52944,8.415840125
52945,0.0
52946,6.79023077778
52947,19.172130075
52948,18.361833
52949,0.0
52950,19.861769
52951,12.2043228571
52952,0.0
52953,11.2603788
52954,19.460445
52955,13.115595
52956,20.441274
52957,15.9559446
52958,18.361833
52959,19.614596
52960,18.625454375
52961,19.2006783077
52962,0.0
52963,0.0
52964,19.971271
52965,0.0
52966,11.2593302484
52967,6.39674505263
52968,16.0575427273
52969,19.86591
52970,8.20248630357
52971,9.94103636364
52972,10.0602087187
52973,12.9335796667
52974,19.813026
52975,6.44914944
52976,0.0
52977,0.0
52978,0.0
52979,15.9718510714
52980,10.7776135429
52981,13.3728790229
52982,16.4319277009
52983,19.748127
52984,20.3393346
52985,4.31819244444
52986,0.0
52987,0.0
52988,13.0089956471
52989,0.0
52990,18.736686926
52991,6.59207030435
52992,8.53729409091
52993,6.17099974648
52994,10.626102
52995,0.0
52996,10.2235961781
52997,4.763745
52998,8.24400321839
52999,16.1250249779
53000,5.9913813
53001,9.26106715942
53002,0.738014928571
53003,4.12086374359
53004,13.2915314246
53005,4.49087192308
53006,14.1757698657
53007,4.0615486
53008,14.7816830357
53009,11.476145625
53010,14.9004092342
53011,10.1444854054
53012,13.4890881702
53013,3.0603055
53014,10.7822186774
53015,6.7957740566
53016,0.0
53017,21.18955608
53018,0.0
53019,6.62197
53020,10.0728452308
53021,16.8404765882
53022,12.0682998333
53023,0.0
53024,20.664418
53025,8.54900211024
53026,20.153592
53027,13.0299661818
53028,0.0
53029,10.3275658929
53030,7.247144
53031,0.0
53032,0.0
53033,19.0314854722
53034,13.6073871892
53035,8.04312771429
53036,6.02487639796
53037,3.17583
53038,20.317844
53039,3.52666984444
53040,9.34206442857
53041,0.0
53042,0.0
53043,15.7252974865
53044,9.54815316
53045,0.0
53046,20.1432085481
53047,15.4145789091
53048,12.5562920455
53049,9.09060052857
53050,12.1282523939
53051,13.8957667353
53052,0.0
53053,12.5462692752
53054,15.0187282667
53055,0.0
53056,8.210692875
53057,20.4488205308
53058,0.0
53059,
53060,11.6539560714
53061,6.23441662092
53062,15.0507207353
53063,0.0
53064,
53065,0.0
53066,18.361833
53067,13.5119100769
53068,12.3839195455
53069,12.3812007561
53070,0.0
53071,10.332209
53072,10.896588163
53073,9.1809165
53074,20.748536
53075,4.32454333333
53076,10.9160638125
53077,11.5307542077
53078,8.48316721053
53079,19.6065324615
53080,5.61583529032
53081,6.4135742
53082,0.0
53083,9.10541604244
53084,0.0
53085,6.47046057692
53086,19.748127
53087,7.9350635
53088,19.8722498571
53089,0.0
53090,
53091,9.84091614493
53092,18.767298
53093,7.73637964948
53094,0.0
53095,18.9476488261
53096,20.376736
53097,19.3201077857
53098,7.53478826087
53099,10.188368
53100,12.6842638684
53101,0.0
53102,9.44788080679
53103,0.0
53104,20.204275125
53105,5.85959625
53106,19.8998936136
53107,7.69060745455
53108,7.95102318367
53109,12.8226252917
53110,11.8733675978
53111,5.21472076111
53112,16.3013888
53113,18.5063322054
53114,17.4829322338
53115,16.8898233667
53116,14.50942196
53117,0.0
53118,0.0
53119,20.066581
53120,11.9647083415
53121,0.0
53122,20.2062725
53123,19.2680986071
53124,1.66925754545
53125,8.39919707547
53126,12.7869791515
53127,20.3993139333
53128,19.9508595
53129,17.7657171538
53130,18.767298
53131,0.0
53132,3.48515502174
53133,13.5687548889
53134,10.0204478729
53135,19.6808580909
53136,19.05498
53137,4.93703175
53138,12.0196866176
53139,13.9414585982
53140,14.2008591228
53141,17.5969023714
53142,0.0
53143,19.460445
53144,9.4158095625
53145,0.0
53146,19.748127
53147,9.36828214286
53148,16.3510332727
53149,18.6159152667
53150,7.20778752459
53151,0.0
53152,18.767298
53153,12.6790662353
53154,0.0
53155,10.7100683333
53156,0.0
53157,0.0
53158,16.65025875
53159,0.0
53160,4.86511125
53161,16.0369248696
53162,8.79451060465
53163,16.134708
53164,18.474867875
53165,19.971271
53166,15.1398827778
53167,11.453670875
53168,11.164602
53169,15.7046202105
53170,20.559057
53171,0.0
53172,20.153592
53173,0.0
53174,12.6280039615
53175,9.08035756522
53176,2.80520397059
53177,12.2302775059
53178,12.3140353725
53179,17.69870172
53180,7.489226625
53181,0.0
53182,19.971271
53183,11.1452296897
53184,6.79224533333
53185,10.7312118889
53186,20.4779914839
53187,4.43858242424
53188,21.165193
53189,0.0
53190,8.39177825806
53191,19.05498
53192,10.4816318659
53193,0.0
53194,5.64979476923
53195,19.05498
53196,19.934916871
53197,13.3859339286
53198,0.0
53199,0.0
53200,19.298259
53201,11.4390781591
53202,4.81334160748
53203,3.55123318421
53204,0.0
53205,0.0
53206,0.0
53207,20.664418
53208,0.0
53209,14.4345821975
53210,4.63682651515
53211,7.51165895455
53212,0.0
53213,4.58069422222
53214,12.4199540789
53215,0.0
53216,19.216309
53217,0.0
53218,0.0
53219,9.670321816
53220,8.04312771429
53221,9.9856355
53222,
53223,14.833155642
53224,13.2396559063
53225,0.0
53226,0.0
53227,21.38196
53228,0.0
53229,0.0
53230,10.7054061333
53231,0.0
53232,15.0138384
53233,0.0
53234,8.74373
53235,8.94550838462
53236,0.0
53237,2.43419626667
53238,0.0
53239,0.0
53240,19.4532225294
53241,
53242,18.4315852
53243,8.31222838793
53244,19.748127
53245,19.971271
53246,18.767298
53247,10.0332905
53248,18.361833
53249,18.767298
53250,14.1494066561
53251,0.0
53252,19.3565953571
53253,20.4450012667
53254,8.09010404348
53255,20.664418
53256,0.0
53257,0.0
53258,14.4034936667
53259,19.30091325
53260,0.0
53261,0.7784178
53262,
53263,15.4145789091
53264,18.5821899545
53265,12.7503866
53266,0.0
53267,11.8857888396
53268,0.0
53269,11.0607699254
53270,0.0
53271,16.4404225
53272,13.801334193
53273,0.0
53274,0.0
53275,0.0
53276,10.5617055385
53277,19.86591
53278,0.0
53279,19.5735980233
53280,20.407900125
53281,12.2818190805
53282,12.5633594211
53283,0.0
53284,13.4420021935
53285,7.80529513333
53286,9.09507500752
53287,0.0
53288,0.0
53289,19.971271
53290,0.0
53291,21.195046
53292,11.481313033
53293,5.95229323478
53294,7.3996638
53295,0.0
53296,18.4409560435
53297,0.0
53298,18.6357958378
53299,0.0
53300,20.926782
53301,20.153592
53302,0.0
53303,0.0
53304,18.767298
53305,10.8931107333
53306,15.7556190937
53307,1.02996555738
53308,0.0
53309,0.0
53310,4.07964973333
53311,6.300267
53312,19.06829125
53313,
53314,14.2737667059
53315,17.1612557917
53316,18.767298
53317,3.810996
53318,0.665709033333
53319,11.9574638683
53320,6.885687375
53321,0.966009272727
53322,18.3665184286
53323,12.0036598941
53324,17.3434167333
53325,5.8381335
53326,18.361833
53327,18.7366020313
53328,7.23642661333
53329,4.81953075
53330,18.767298
53331,0.0
53332,19.971271
53333,19.278123
53334,14.1073295625
53335,1.03513005319
53336,22.6261855
53337,0.0
53338,13.7896842
53339,18.1757044074
53340,18.005158
53341,13.2953027778
53342,10.560459775
53343,19.05498
53344,9.88392777679
53345,10.8442472241
53346,19.86591
53347,0.0
53348,10.0541359115
53349,0.0
53350,13.7700878571
53351,4.99281775
53352,9.26452726042
53353,22.3910077273
53354,12.3311153271
53355,12.241222
53356,4.371865
53357,0.0
53358,8.9027994
53359,4.903649
53360,10.8622102581
53361,4.64714069231
53362,19.278123
53363,19.4942435902
53364,21.694037
53365,0.688664517241
53366,0.0
53367,10.5349415
53368,21.060914
53369,18.7548377
53370,0.0
53371,0.0
53372,19.86591
53373,19.1264697426
53374,19.4937379545
53375,0.0
53376,6.46919211111
53377,9.04129641201
53378,0.0
53379,18.361833
53380,8.10168095652
53381,12.3100302198
53382,19.1928867209
53383,0.0
53384,8.3576198
53385,19.614596
53386,19.460445
53387,18.9888493214
53388,0.6582709
53389,18.361833
53390,0.0
53391,21.026377
53392,19.8975803143
53393,0.0
53394,0.0
53395,19.278123
53396,0.0
53397,9.8740635
53398,0.0
53399,3.98453226667
53400,10.9964910809
53401,15.3882896771
53402,6.97657733333
53403,6.98266888732
53404,20.376736
53405,15.2991841739
53406,3.69517772414
53407,0.0
53408,18.361833
53409,12.852082
53410,0.0
53411,20.4995133333
53412,14.710947
53413,10.9285745806
53414,8.87612044444
53415,20.7610784211
53416,12.1448808923
53417,9.932955
53418,0.0
53419,10.4795675122
53420,3.973182
53421,19.278123
53422,0.0
53423,13.6087629889
53424,0.0
53425,18.4333757273
53426,0.0
53427,0.0
53428,11.676952225
53429,0.0
53430,0.0
53431,1.4723905
53432,0.0
53433,19.3745935439
53434,0.0
53435,0.0
53436,16.5241054286
53437,0.858614217391
53438,17.4534801923
53439,0.0
53440,18.5402642222
53441,16.0323241875
53442,12.5663463431
53443,2.6095
53444,18.361833
53445,16.7585095878
53446,0.0
53447,19.614596
53448,5.038398
53449,0.0
53450,12.5309935686
53451,11.1619894154
53452,0.0
53453,7.16109266667
53454,20.1671996667
53455,18.361833
53456,0.0
53457,16.6324124286
53458,19.460445
53459,10.2010183333
53460,10.284116
53461,0.0
53462,8.95313677778
53463,11.4879420833
53464,20.153592
53465,0.0
53466,21.580708
53467,0.0
53468,21.452875
53469,13.3935914621
53470,18.361833
53471,19.278123
53472,0.0
53473,0.0
53474,5.716494
53475,16.3013888
53476,12.909771125
53477,8.40625542857
53478,12.241222
53479,11.9827626
53480,9.32258938849
53481,0.0
53482,0.0
53483,19.971271
53484,19.614596
53485,0.0
53486,12.607426
53487,16.4308248
53488,19.399671
53489,0.0
53490,18.767298
53491,0.0
53492,17.668686
53493,0.0
53494,16.0901339
53495,11.5046118103
53496,19.489308619
53497,19.86591
53498,18.767298
53499,7.9629416
53500,13.2669058475
53501,20.735761
53502,10.5410855357
53503,19.460445
53504,19.460445
53505,20.441274
53506,0.0
53507,7.7112492
53508,9.23142758333
53509,14.3505629688
53510,20.7705131739
53511,7.03700995833
53512,10.2795285
53513,9.29775903109
53514,19.971271
53515,0.0
53516,0.0
53517,0.0
53518,9.383649
53519,21.4201523636
53520,19.3684076875
53521,19.748127
53522,11.7082603548
53523,10.1367611304
53524,21.134421
53525,6.53819866667
53526,21.452875
53527,21.2401311429
53528,0.0
53529,20.3155977647
53530,21.1844056316
53531,20.664418
53532,7.84235292857
53533,0.0
53534,19.86591
53535,10.3261313226
53536,10.0060968684
53537,10.7160001
53538,9.00454482055
53539,17.8341559583
53540,19.05498
53541,0.0
53542,17.090352
53543,20.760192
53544,17.9639561905
53545,0.876278318182
53546,1.10395870588
53547,18.63672
53548,10.3805138382
53549,0.0
53550,17.763996
53551,12.1758749435
53552,18.2632079492
53553,19.5320151071
53554,7.46100941241
53555,0.0
53556,5.55290922939
53557,12.808896129
53558,0.0
53559,19.278123
53560,20.1097868125
53561,16.370589959
53562,13.2535924444
53563,21.5359962222
53564,9.807298
53565,4.016275625
53566,17.769275125
53567,0.0
53568,21.252204
53569,2.41743103125
53570,12.822788
53571,19.0227105
53572,16.3507529837
53573,9.18810885897
53574,0.0
53575,3.70242819079
53576,14.5603044154
53577,8.26205271429
53578,20.307743
53579,0.0
53580,11.2989628421
53581,3.50511327273
53582,19.614596
53583,16.090080541
53584,9.02604315789
53585,
53586,17.4066368571
53587,13.1439053333
53588,21.4697755
53589,
53590,12.3336963421
53591,13.0061148889
53592,9.07948292157
53593,17.85591925
53594,14.4236957222
53595,9.36153328125
53596,14.1201118372
53597,12.0481208895
53598,0.0
53599,0.0
53600,0.0
53601,11.8833708293
53602,14.8989968056
53603,6.37577927273
53604,19.278123
53605,0.0
53606,19.971271
53607,13.6717802308
53608,6.68886033333
53609,18.4137226923
53610,15.41929275
53611,20.2059565455
53612,0.0
53613,0.0
53614,0.0
53615,0.5812995
53616,13.8544054286
53617,15.9864593218
53618,19.86591
53619,9.83710378571
53620,3.97012605405
53621,17.1767308235
53622,0.0
53623,7.65618963158
53624,0.0
53625,0.876976542056
53626,20.664418
53627,13.5769996667
53628,18.767298
53629,0.0
53630,0.0
53631,0.0
53632,0.0
53633,13.9003178571
53634,21.9995333235
53635,14.4975682759
53636,10.6717121071
53637,12.2876995
53638,17.8016352
53639,18.361833
53640,9.1809165
53641,9.70077675
53642,0.0
53643,18.3679937872
53644,0.0
53645,19.71565775
53646,18.767298
53647,5.90411942857
53648,1.75804784043
53649,0.0
53650,12.8898586667
53651,19.4671352791
53652,11.6762285714
53653,2.28243097143
53654,13.6527675806
53655,9.30817942553
53656,19.05498
53657,0.0
53658,0.0
53659,
53660,0.0
53661,0.0
53662,0.0
53663,8.2639742069
53664,16.6080328396
53665,13.3141806667
53666,12.0658162632
53667,19.50131108
53668,13.4510095882
53669,0.0
53670,11.0819964512
53671,12.658877
53672,8.1985228417
53673,12.5371594167
53674,13.1229921176
53675,0.0
53676,0.0
53677,0.0
53678,7.9885084
53679,20.7199423333
53680,17.6817651111
53681,20.664418
53682,0.0
53683,6.94153367059
53684,13.2087545574
53685,20.2314548791
53686,21.2877402683
53687,18.767298
53688,20.6847433333
53689,19.460445
53690,
53691,3.81780686139
53692,9.06640681967
53693,0.0
53694,9.86834736
53695,0.0
53696,0.0
53697,5.91551307937
53698,16.8960110526
53699,0.0
53700,0.0
53701,0.0
53702,12.4947733628
53703,4.64739393651
53704,6.96202632463
53705,17.683598
53706,7.44193836522
53707,
53708,10.07020946
53709,8.04435012766
53710,19.05498
53711,9.6390615
53712,17.04755245
53713,5.21123127273
53714,6.06270726786
53715,6.14669416129
53716,6.14540368421
53717,14.495087875
53718,10.2727631667
53719,7.8890641746
53720,0.0
53721,17.5224237391
53722,17.9634876923
53723,19.278123
53724,0.0
53725,13.3598004375
53726,10.7046986944
53727,20.0624315
53728,
53729,7.65740495556
53730,9.48202537143
53731,19.3358853333
53732,0.0
53733,0.0
53734,13.2242568919
53735,13.3546964444
53736,18.3702801875
53737,21.2498404
53738,17.3227090909
53739,9.04706052326
53740,19.614596
53741,6.65884553247
53742,19.971271
53743,18.0852380159
53744,17.6841674615
53745,8.53513983333
53746,
53747,12.7248209189
53748,1.35273075862
53749,10.4262766667
53750,0.0
53751,
53752,0.0
53753,0.0
53754,13.3225098169
53755,11.7185546154
53756,19.5683507
53757,10.5825965
53758,0.0
53759,15.4983135
53760,20.858488
53761,11.6168618417
53762,10.2692811491
53763,0.0
53764,8.36459368421
53765,11.2592941429
53766,0.0
53767,7.44559857143
53768,8.36334138596
53769,20.4105057143
53770,4.80767230435
53771,9.2647992
53772,0.0
53773,12.4740795882
53774,20.846739
53775,0.0
53776,9.89000235714
53777,0.0
53778,6.53819866667
53779,0.0
53780,6.24378627119
53781,0.0
53782,12.4239114839
53783,0.567003617647
53784,9.618103
53785,21.3003374286
53786,0.0
53787,16.3072150417
53788,12.4690459231
53789,17.5770530909
53790,0.0
53791,0.0
53792,0.0
53793,19.971271
53794,5.1436945
53795,20.642021087
53796,6.27329968182
53797,10.2559074286
53798,3.59095911628
53799,17.8209453333
53800,18.361833
53801,19.971271
53802,0.0
53803,17.8178494
53804,8.87156721818
53805,13.4848598571
53806,0.0
53807,9.05897862791
53808,0.0
53809,8.9441268427
53810,21.069883
53811,12.4712697209
53812,
53813,19.460445
53814,5.90411942857
53815,0.0
53816,0.68503137931
53817,0.0
53818,0.0
53819,19.460445
53820,6.7516389
53821,5.03778690625
53822,0.0
53823,0.810851875
53824,0.0
53825,0.0
53826,
53827,3.26909933333
53828,0.0
53829,11.1220510297
53830,9.46241492308
